SN_ID,DBC_LOCATION,芯片位置,side,bridge_group,label_bad,IGE4_30,IGE5_R30,VCE5_200,BVCE3_1m,ICES7_1330,RG,VTH5_10m,bridge_anomaly_score,chip_relative_score,chip_raw_outlier_score,risk_score,risk_rank_in_module,bridge_abs_z_q75,bridge_abs_z_max,bridge_feature_count,bridge_top_feature,chip_relative_abs_z_q75,chip_relative_abs_z_max,chip_raw_abs_z_q75,chip_raw_abs_z_max,chip_top_metric,chip_top_metric_score,BVCE3_1m_bridge_abs_z,BVCE3_1m_bridge_rank,BVCE3_1m_dbc_abs_z,BVCE3_1m_module_abs_z,ICES7_1330_bridge_abs_z,ICES7_1330_bridge_rank,ICES7_1330_dbc_abs_z,ICES7_1330_module_abs_z,IGE4_30_bridge_abs_z,IGE4_30_bridge_rank,IGE4_30_dbc_abs_z,IGE4_30_module_abs_z,IGE5_R30_bridge_abs_z,IGE5_R30_bridge_rank,IGE5_R30_dbc_abs_z,IGE5_R30_module_abs_z,RG_bridge_abs_z,RG_bridge_rank,RG_dbc_abs_z,RG_module_abs_z,VCE5_200_bridge_abs_z,VCE5_200_bridge_rank,VCE5_200_dbc_abs_z,VCE5_200_module_abs_z,VTH5_10m_bridge_abs_z,VTH5_10m_bridge_rank,VTH5_10m_dbc_abs_z,VTH5_10m_module_abs_z
E3003161ABV40298001001K21201308,W,5,L,W_L,0,2.635,-9.021,1.548,1353.556,45.612,2.174,5.723,0.8,0.2754504489476783,0.527428163196386,0.5366955183460939,11,3.0,92.47258751336224,408.0,高温动态|DirrDt-50A|PAR:DirrDt-50A_WL_381,1.0886086724209636,1.4941867621831153,2.6558555605116148,6.180021583704298,VCE5_200,1.4941867621831153,1.0885243179860264,5.0,1.872976853751521,1.140997336636095,0.6744907594765952,12.0,0.7795152721978631,1.11702408197661,0.0,17.0,0.22483025315886643,0.2907628787186498,0.0,18.0,0.6406280061832013,2.009649590343483,0.0,17.0,0.6131734177060055,0.03372453797384099,2.1213203435596424,1.0,1.3489815189531904,0.6744907594765952,0.0,17.0,0.6744907594765952,2.3607176581678586
E3003161ABV40298001001K21201308,U,1,H,U_H,1,3.27,-4.093,1.545,1350.05,44.441,2.151,5.707,0.8,0.2658498867623547,0.5112250458149122,0.5307549536245509,12,3.34148228291724,88.51699319953049,408.0,高温动态|QRR-800A|PAR:QRR-800A_UH_461,0.9041388037745706,1.8439304762007023,2.693083320670822,5.109267503035205,IGE4_30,1.8439304762007023,0.6744907594765953,7.0,0.2042251603519355,0.22197937963181674,0.6744907594765952,7.0,0.5058140757906475,0.6112100061859654,1.6793443399213226,4.0,1.6873779068134624,2.221270155109138,0.6744907594765952,7.0,0.8670613277019779,0.7706853847302627,0.6744907594765952,7.0,1.02779544301196,1.5176042088223354,0.6744907594765952,7.0,0.33724537973840996,1.3489815189530407,0.6744907594765952,7.0,0.3372453797382228,0.3372453797382227
E3003161ABV40298001001K21201308,U,6,L,U_L,0,2.733,-4.337,1.547,1346.42,40.294,2.164,5.695,0.8,0.2570982573961661,0.529403102428979,0.5286345260711727,13,2.285439671619358,81.4058462783681,408.0,高温动态|Erec-100A|PAR:Erec-100A_UL_132,0.9700340148086856,1.4192121358571614,2.769594519608032,6.014771347632532,BVCE3_1m,1.4192121358571614,0.8995818365949957,6.0,2.0978071069102873,1.6331617755394716,0.6744907594765952,8.0,1.285484790395353,1.1800888600000352,0.0,13.0,0.7849875391860728,0.09692095957288387,0.6744907594765952,8.0,0.38514113645076514,0.633022695217683,0.6744907594765952,8.0,0.19271164556472112,0.6407662215027392,0.6744907594765952,8.0,1.0117361392147806,0.0,0.0,12.0,1.0117361392149677,2.360717658167709
E3003161ABV40298001001K21201308,V,3,H,V_H,0,2.245,-4.678,1.551,1351.604,42.831,2.16,5.709,0.8,0.24406917600709907,0.539961538179754,0.5238272830211701,14,2.5856110668015595,671.118305680777,408.0,高温动态|EON-75A|PAR:EON-75A_VH_160,0.8809061968802123,1.467017401861485,2.6961194314135044,6.837650074193978,VCE5_200,1.467017401861485,0.0,15.0,0.05583397827689247,0.38214663778986097,0.0,15.0,0.6545690914751799,0.08423035420937001,0.6744907594765952,9.0,1.5722770946160893,1.8335863168176043,0.6744907594765952,9.0,0.31774203247632377,0.4406334447103478,0.0,14.0,0.6744907594765204,0.9105625252933773,1.0117361392148554,5.0,0.8093889113719023,2.6979630379060815,0.0,14.0,0.44966050631786325,0.0
E3003161ABV40298001001K21201308,W,6,L,W_L,0,2.635,-7.655,1.547,1348.459,43.612,2.174,5.723,0.8,0.24157026602270085,0.5190773125854199,0.5206143509687574,15,3.0,92.47258751336224,408.0,高温动态|DirrDt-50A|PAR:DirrDt-50A_WL_381,0.8144856407965729,1.6633984662431798,2.517278437776536,6.180021583704298,IGE5_R30,1.6633984662431798,0.6744907594765952,12.0,0.7858625902176788,0.8404893498491729,0.0,18.0,0.06139894589858781,0.25312301316252833,0.0,18.0,0.22483025315886643,0.2907628787186498,2.7019189954399745,1.0,0.30338262644490227,1.2389642056132195,0.0,18.0,0.6131734177060055,0.03372453797384099,0.0,18.0,0.0,0.0,0.0,18.0,0.6744907594765952,2.3607176581678586
E3003161ABV40298001001K21201308,W,2,H,W_H,0,2.684,-7.069,1.545,1349.522,45.71,2.184,5.707,0.8,0.23656908067540275,0.516684088843328,0.5181244951882641,16,2.745390654388137,49.13665182786219,408.0,高温动态|QRR-75A|PAR:QRR-75A_WH_311,0.762230438146887,1.686226898691301,2.503731417135099,6.097396465668415,VCE5_200,1.686226898691301,0.0,17.0,0.2313508521484348,0.42724227358203554,1.163079472171649,4.0,0.8147029721865272,1.1593552343484994,0.0,16.0,0.22483025315886643,0.0969209595728821,0.0,17.0,0.7083535127699891,0.908348074242843,0.0,16.0,0.6131734177059511,0.7082152974504512,1.3489815189530407,4.0,2.6979630379060815,1.3489815189530407,0.0,16.0,0.6744907594765952,0.3372453797382227
E3003161ABV40298001001K21201308,W,3,H,W_H,0,2.489,-8.533,1.548,1348.886,43.27,2.186,5.713,0.8,0.23080695379142496,0.5208036327940757,0.5159434924855488,17,2.745390654388137,49.13665182786219,408.0,高温动态|QRR-75A|PAR:QRR-75A_WH_311,0.9033619929808318,0.9756087717088407,2.4769245135581994,6.426210710913256,IGE5_R30,0.9756087717088407,0.6744907594765952,11.0,0.5631189287355116,0.6744907594765952,0.0,17.0,0.06139894589858781,0.10539593039532093,0.6744907594765952,11.0,1.5646350270851614,0.8683326786223611,0.8432574482269298,5.0,0.3033826264449029,1.7343242113183222,0.6744907594765952,10.0,0.8584427847883098,0.8431134493457553,0.6744907594765952,11.0,1.3489815189531904,0.6744907594765952,1.3489815189531904,6.0,0.1686226898691301,0.6744907594765952
E3003161ABV40298001001K21201308,U,2,H,U_H,0,3.026,-4.288,1.546,1350.833,41.318,2.153,5.706,0.8,0.1731874615049758,0.5215733111175158,0.49009168878899073,18,3.34148228291724,88.51699319953049,408.0,高温动态|QRR-800A|PAR:QRR-800A_UH_461,0.5787227601264552,0.905566070258327,2.7500900271061264,5.520706866315927,ICES7_1330,0.905566070258327,0.0,13.0,0.2042251603520541,0.08241616196485321,1.0520950125278308,5.0,0.8431674431625429,0.737771512767225,0.0,12.0,0.5639939797671176,1.256016516913893,0.0,13.0,0.48192019125121266,0.6606680713902909,0.0,11.0,0.8993210126354508,1.3827060569270013,0.0,12.0,0.3372453797382602,0.6744907594764454,0.0,10.0,0.22483025315884844,0.5058680696072592
E3003161ABV40298001001K21800896,V,4,L,V_L,0,6.3,-38.1,1.488,1341.0,157.0,2.087,5.63,0.8,0.5093182961612293,0.6573383488442546,0.6549270681569787,1,2.496921329654974,186.54813920574193,408.0,常温静态|DC_Pre|PAR:DC_Pre_IGSS_1_N30_V_L_97,2.676879153451093,5.2627342249457865,4.473267972602397,10.984563797190068,RG,5.2627342249457865,0.0,10.0,0.0,0.0,0.0,16.0,0.1686226898691488,0.9555285759251765,0.0,14.0,0.6744907594766012,0.0,3.5972840505418784,2.0,2.3607176581680833,0.9796175316207684,2.9087414002428122,1.0,8.99321012635422,5.6849935441598864,0.6744907594765952,8.0,1.348981518953209,4.58653716444095,2.121320343559643,2.0,7.082152974503426,0.4192780396746466
E3003161ABV40298001001K21800896,V,3,H,V_H,0,6.4,-35.7,1.495,1341.0,167.0,2.166,5.591,0.8,0.47140576116957134,0.6545552068919053,0.6375881132154977,2,3.0,137.93336031230234,408.0,常温动态|VCE|PAR:VCE_V_H_1010,2.4876062322945867,3.8815120259879565,4.75799218855388,9.635582278236878,VTH5_10m,3.8815120259879565,0.0,9.0,0.0,0.0,2.1920949682989344,3.0,1.8548495885606369,2.0796798417195017,2.1213203435596424,1.0,0.0,0.44966050631773147,0.6744907594765952,9.0,0.8768379873195719,0.20877094936180463,0.6744907594765952,9.0,0.1124151265794159,0.6102535442883549,3.597284050541658,1.0,0.7588021044111708,3.64225010117368,5.058680696074913,1.0,6.070416835288608,0.29167167977364394
